text1_index,text2_index,similarity,text1,text2
52,85,0.25139599521223793,"Average quality, meets basic expectations.",Average experience overall.
34,83,0.25139599521223793,Average experience overall.,"Average quality, meets basic expectations."
4,85,0.25139599521223793,"Average quality, meets basic expectations.",Average experience overall.
14,52,0.25139599521223793,Average experience overall.,"Average quality, meets basic expectations."
41,83,0.25139599521223793,Average experience overall.,"Average quality, meets basic expectations."
4,14,0.25139599521223793,"Average quality, meets basic expectations.",Average experience overall.
83,85,0.25139599521223793,"Average quality, meets basic expectations.",Average experience overall.
4,41,0.25139599521223793,"Average quality, meets basic expectations.",Average experience overall.
14,83,0.25139599521223793,Average experience overall.,"Average quality, meets basic expectations."
3,38,0.24871008870276715,Exceeded my expectations! Amazing product!,"Average quality, meets basic expectations."
0,4,0.24871008870276715,Exceeded my expectations! Amazing product!,"Average quality, meets basic expectations."
0,38,0.24871008870276715,Exceeded my expectations! Amazing product!,"Average quality, meets basic expectations."
0,83,0.24871008870276715,Exceeded my expectations! Amazing product!,"Average quality, meets basic expectations."
3,83,0.24871008870276715,Exceeded my expectations! Amazing product!,"Average quality, meets basic expectations."
0,52,0.24871008870276715,Exceeded my expectations! Amazing product!,"Average quality, meets basic expectations."
3,4,0.24871008870276715,Exceeded my expectations! Amazing product!,"Average quality, meets basic expectations."
3,52,0.24871008870276715,Exceeded my expectations! Amazing product!,"Average quality, meets basic expectations."
7,44,0.24478385490136445,Very disappointed! Does not work as advertised!,Not worth the price! Very disappointed!
28,78,0.24478385490136445,Not worth the price! Very disappointed!,Very disappointed! Does not work as advertised!
44,49,0.24478385490136445,Not worth the price! Very disappointed!,Very disappointed! Does not work as advertised!
7,28,0.24478385490136445,Very disappointed! Does not work as advertised!,Not worth the price! Very disappointed!
28,49,0.24478385490136445,Not worth the price! Very disappointed!,Very disappointed! Does not work as advertised!
7,13,0.24478385490136445,Very disappointed! Does not work as advertised!,Not worth the price! Very disappointed!
13,78,0.24478385490136445,Not worth the price! Very disappointed!,Very disappointed! Does not work as advertised!
13,49,0.24478385490136445,Not worth the price! Very disappointed!,Very disappointed! Does not work as advertised!
31,49,0.24478385490136445,Not worth the price! Very disappointed!,Very disappointed! Does not work as advertised!
7,31,0.24478385490136445,Very disappointed! Does not work as advertised!,Not worth the price! Very disappointed!
31,78,0.24478385490136445,Not worth the price! Very disappointed!,Very disappointed! Does not work as advertised!
44,78,0.24478385490136445,Not worth the price! Very disappointed!,Very disappointed! Does not work as advertised!
10,33,0.23898436905589518,Great value for money! Very satisfied!,Great service and excellent quality! 👏
43,84,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
43,75,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
10,24,0.23898436905589518,Great value for money! Very satisfied!,Great service and excellent quality! 👏
33,53,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
24,84,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
33,84,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
10,43,0.23898436905589518,Great value for money! Very satisfied!,Great service and excellent quality! 👏
43,74,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
43,53,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
33,56,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
43,56,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
24,53,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
24,74,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
24,56,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
24,75,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
33,74,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
33,75,0.23898436905589518,Great service and excellent quality! 👏,Great value for money! Very satisfied!
41,92,0.23871328434789615,Average experience overall.,Terrible experience! Waste of money! 😡
34,50,0.23871328434789615,Average experience overall.,Terrible experience! Waste of money! 😡
50,85,0.23871328434789615,Terrible experience! Waste of money! 😡,Average experience overall.
14,92,0.23871328434789615,Average experience overall.,Terrible experience! Waste of money! 😡
41,50,0.23871328434789615,Average experience overall.,Terrible experience! Waste of money! 😡
27,41,0.23871328434789615,Terrible experience! Waste of money! 😡,Average experience overall.
34,92,0.23871328434789615,Average experience overall.,Terrible experience! Waste of money! 😡
85,92,0.23871328434789615,Average experience overall.,Terrible experience! Waste of money! 😡
5,14,0.23871328434789615,Terrible experience! Waste of money! 😡,Average experience overall.
27,85,0.23871328434789615,Terrible experience! Waste of money! 😡,Average experience overall.
14,50,0.23871328434789615,Average experience overall.,Terrible experience! Waste of money! 😡
5,85,0.23871328434789615,Terrible experience! Waste of money! 😡,Average experience overall.
5,34,0.23871328434789615,Terrible experience! Waste of money! 😡,Average experience overall.
27,34,0.23871328434789615,Terrible experience! Waste of money! 😡,Average experience overall.
5,41,0.23871328434789615,Terrible experience! Waste of money! 😡,Average experience overall.
14,27,0.23871328434789615,Average experience overall.,Terrible experience! Waste of money! 😡
11,62,0.23549728860963676,Really impressed with the features and performance!,Typical product with standard features.
11,39,0.23549728860963676,Really impressed with the features and performance!,Typical product with standard features.
39,93,0.23549728860963676,Typical product with standard features.,Really impressed with the features and performance!
62,93,0.23549728860963676,Typical product with standard features.,Really impressed with the features and performance!
39,67,0.23549728860963676,Typical product with standard features.,Really impressed with the features and performance!
62,67,0.23549728860963676,Typical product with standard features.,Really impressed with the features and performance!
38,61,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
23,52,0.22812053878141858,Functionality is basic but sufficient.,"Average quality, meets basic expectations."
52,60,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
4,82,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
52,61,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
23,83,0.22812053878141858,Functionality is basic but sufficient.,"Average quality, meets basic expectations."
52,82,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
82,83,0.22812053878141858,Functionality is basic but sufficient.,"Average quality, meets basic expectations."
61,83,0.22812053878141858,Functionality is basic but sufficient.,"Average quality, meets basic expectations."
4,23,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
52,96,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
60,83,0.22812053878141858,Functionality is basic but sufficient.,"Average quality, meets basic expectations."
38,60,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
38,96,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
23,38,0.22812053878141858,Functionality is basic but sufficient.,"Average quality, meets basic expectations."
83,96,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
4,60,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
4,61,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
38,82,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
4,96,0.22812053878141858,"Average quality, meets basic expectations.",Functionality is basic but sufficient.
85,86,0.2215607382694959,Average experience overall.,Fantastic experience with customer support!
41,86,0.2215607382694959,Average experience overall.,Fantastic experience with customer support!
14,86,0.2215607382694959,Average experience overall.,Fantastic experience with customer support!
34,86,0.2215607382694959,Average experience overall.,Fantastic experience with customer support!
14,87,0.2215607382694959,Average experience overall.,Fantastic experience with customer support!
41,87,0.2215607382694959,Average experience overall.,Fantastic experience with customer support!
14,42,0.2215607382694959,Average experience overall.,Fantastic experience with customer support!
42,85,0.2215607382694959,Fantastic experience with customer support!,Average experience overall.
34,87,0.2215607382694959,Average experience overall.,Fantastic experience with customer support!
41,42,0.2215607382694959,Average experience overall.,Fantastic experience with customer support!
